date, pm25, pm10, o3, no2, so2, co
2021/8/15, 89, 57, 38, 10, 9, 7
2021/8/16, 85, 67, 17, 27, 5, 6
2021/8/17, 92, 72, 19, 12, 6, 7
2021/8/18, 108, 76, 20, 9, 5, 6
2021/8/19, 122, 74, 20, 10, 4, 6
2021/8/20, 122, 55, 5, 13, 4, 7
2021/8/21, 72, 58, 6, 10, 5, 5
2021/8/22, 86, 56, 14, 10, 4, 6
2021/8/23, 72, 59, 23, 10, 9, 5
2021/8/24, 79, 59, 11, 7, 3, 4
2021/8/25, 73, 64, 13, 10, 4, 4
2021/8/26, 79, 69, 17, 24, 4, 5
2021/8/27, 92, 76, 14, 12, 4, 6
2021/8/28, 106, 70, 12, 11, 4, 5
2021/8/29, 107, 59, 7, 11, 4, 6
2021/8/30, 90, 59, 11, 11, 4, 5
2021/8/31, 83, 53, 5, 10, 4, 6
2021/9/1, 70, 58, 6, 11, 5, 5
2021/9/2, 82, 57, 6, 12, 4, 6
2021/9/3, 75, 56, 9, 13, 4, 6
2021/9/4, 70, 58, 4, 13, 4, 5
2021/9/5, 78, 65, 11, 12, 4, 7
2021/9/6, 89, 63, 11, 11, 4, 6
2021/9/7, 99, 49, 20, 10, 5, 6
2021/9/8, 75, 50, 11, 9, 2, 4
2021/9/9, 83, 50, 9, 11, 3, 3
2021/9/10, 86, 44, 10, 12, 5, 4
2021/9/11, 76, 50, 10, 12, 5, 3
2021/9/12, 86, 48, 6, 11, 4, 3
2021/9/13, 80, 48, 11, 12, 5, 4
2021/9/14, 79, 47, 12, 12, 5, 4
2021/9/15, 74, 45, 8, 12, 4, 4
2021/9/16, 79, 39, 23, 12, 5, 5
2021/9/17, 67, 49, 8, 12, 8, 6
2021/9/18, 79, 52, 6, 12, 6, 7
2021/9/19, 85, 55, 10, 11, 7, 8
2021/9/20, 85, 55, 13, 10, 6, 5
2021/9/21, 88, 51, 9, 12, 6, 6
2021/9/22, 82, 52, 9, 12, 6, 6
2021/9/23, 84, 49, 11, 12, 7, 5
2021/9/24, 78, 53, 12, 11, 6, 5
2021/9/25, 90, 51, 12, 11, 5, 6
2021/9/26, 84, 49, 13, 12, 7, 6
2021/9/27, 78, 48, 25, 10, 8, 9
2021/9/28, 81, 56, 15, 11, 5, 9
2021/9/29, 91, 58, 12, 10, 5, 7
2021/9/30, 92, 51, 18, 12, 4, 6
2021/4/1, 123, 65, 18, 8, 5, 2
2021/4/2, 124, 66, 12, 8, 6, 5
2021/4/3, 122, 64, 19, 7, 5, 6
2021/4/4, 126, 71, 17, 7, 5, 5
2021/4/5, 130, 76, 21, 8, 5, 3
2021/4/6, 135, 73, 32, 8, 9, 2
2021/4/7, 125, 66, 18, 8, 6, 3
2021/4/8, 119, 69, 17, 7, 7, 5
2021/4/9, 123, 63, 15, 7, 7, 3
2021/4/10, 126, 62, 14, 7, 6, 3
2021/4/11, 120, 69, 19, 7, 6, 4
2021/4/12, 132, 72, 16, 7, 7, 3
2021/4/13, 134, 72, 15, 7, 6, 4
2021/4/14, 132, 64, 15, 7, 5, 1
2021/4/15, 124, 73, 19, 8, 6, 2
2021/4/16, 126, 55, 16, 7, 6, 1
2021/4/17, 104, 63, 22, 7, 6, 3
2021/4/18, 121, 64, 24, 5, 6, 3
2021/4/19, 135, 59, 15, 7, 7, 4
2021/4/20, 135, 48, 21, 7, 5, 1
2021/4/21, 92, 56, 16, 7, 8, 3
2021/4/22, 91, 61, 15, 7, 5, 4
2021/4/23, 135, 48, 15, 8, 5, 4
2021/4/24, 110, 55, 14, 7, 5, 6
2021/4/25, 87, 57, 23, 7, 4, 7
2021/4/26, 89, 52, 33, 7, 6, 4
2021/4/27, 80, 66, 24, 7, 5, 5
2021/4/28, 114, 74, 18, 8, 5, 5
2021/4/29, 130, 73, 22, 8, 4, 3
2021/4/30, 130, 45, 19, 8, 4, 3
2021/5/1, 88, 49, 15, 8, 4, 3
2021/5/2, 85, 69, 10, 9, 4, 2
2021/5/3, 112, 42, 34, 8, 6, 5
2021/5/4, 88, 47, 11, 8, 5, 6
2021/5/5, 89, 56, 18, 7, 5, 6
2021/5/6, 109, 49, 19, 8, 5, 6
2021/5/7, 92, 61, 25, 8, 5, 7
2021/5/8, 105, 59, 20, 8, 5, 7
2021/5/9, 100, 54, 11, 8, 4, 6
2021/5/10, 81, 55, 19, 8, 4, 5
2021/5/11, 74, 54, 16, 9, 5, 5
2021/5/12, 77, 58, 17, 9, 4, 6
2021/5/13, 86, 59, 16, 7, 4, 7
2021/5/14, 91, 55, 16, 7, 4, 6
2021/5/15, 86, 61, 19, 7, 5, 6
2021/5/16, 100, 38, 28, 7, 6, 11
2021/5/17, 78, 30, 12, 8, 4, 3
2021/5/18, 67, 28, 6, 8, 5, 3
2021/5/19, 62, 32, 19, 7, 4, 4
2021/5/20, 64, 40, 17, 8, 7, 4
2021/5/21, 78, 34, 21, 8, 5, 3
2021/5/22, 111, 275, 22, 9, 6, 2
2021/5/23, 186, 43, 19, 8, 6, 3
2021/5/24, 86, 48, 19, 7, 7, 3
2021/5/25, 94, 42, 20, 8, 6, 3
2021/5/26, 92, 48, 36, 8, 8, 4
2021/5/27, 86, 51, 24, 7, 6, 4
2021/5/28, 93, 45, 22, 9, 5, 3
2021/5/29, 78, 34, 20, 8, 6, 4
2021/5/30, 72, 50, 15, 6, 4, 4
2021/5/31, 97, 64, 28, 7, 8, 2
2021/6/1, 80, 38, 17, 7, 5, 2
2021/6/2, 68, 44, 19, 6, 6, 3
2021/6/3, 85, 46, 13, 6, 7, 4
2021/6/4, 90, 58, 21, 8, 7, 3
2021/6/5, 119, 53, 17, 6, 7, 3
2021/6/6, 91, 59, 20, 7, 6, 3
2021/6/7, 81, 49, 54, 8, 9, 5
2021/6/8, 77, 65, 30, 6, 5, 2
2021/6/9, 98, 72, 22, 6, 5, 3
2021/6/10, 106, 76, 23, 7, 5, 3
2021/6/11, 99, 69, 19, 8, 5, 4
2021/6/12, 105, 40, 23, 8, 5, 3
2021/6/13, 79, 53, 21, 7, 4, 5
2021/6/14, 88, 44, 33, 7, 12, 4
2021/6/15, 79, 42, 21, 7, 4, 4
2021/6/16, 88, 50, 31, 5, 6, 4
2021/6/17, 94, 51, 26, 8, 4, 4
2021/6/18, 79, 45, 27, 7, 4, 4
2021/6/19, 72, 51, 28, 7, 4, 3
2021/6/20, 82, 57, 20, 7, 4, 3
2021/6/21, 83, 64, 18, 8, 3, 3
2021/6/22, 98, 97, 26, 9, 5, 3
2021/6/23, 130, 76, 25, 7, 6, 4
2021/6/24, 113, 58, 19, 9, 5, 4
2021/6/25, 88, 55, 16, 7, 5, 3
2021/6/26, 74, 67, 22, 7, 5, 4
2021/6/27, 94, 58, 41, 6, 6, 6
2021/6/28, 97, 61, 20, 7, 5, 3
2021/6/29, 100, 50, 20, 7, 6, 3
2021/6/30, 76, 45, 24, 7, 4, 3
2021/1/4, 118, 58, 12, 12, 6, 7
2021/1/5, 125, 65, 8, 10, 5, 6
2021/1/6, 139, 63, 19, 12, 5, 5
2021/1/7, 134, 71, 8, 14, 6, 6
2021/1/8, 143, 64, 16, 12, 6, 4
2021/1/9, 134, 61, 10, 13, 6, 4
2021/1/10, 127, 60, 28, 19, 5, 5
2021/1/11, 124, 67, 23, 23, 6, 8
2021/1/12, 126, 71, 33, 29, 7, 10
2021/1/13, 127, 80, 22, 18, 5, 10
2021/1/14, 151, 84, 22, 15, 5, 11
2021/1/15, 156, 79, 22, 17, 5, 10
2021/1/16, 153, 85, 15, 15, 4, 10
2021/1/17, 157, 85, 16, 14, 5, 10
2021/1/18, 156, 86, 22, 19, 5, 11
2021/1/19, 156, 75, 11, 17, 5, 8
2021/1/20, 140, 69, 22, 18, 5, 8
2021/1/21, 128, 76, 25, 18, 5, 7
2021/1/22, 138, 76, 16, 15, 5, 9
2021/1/23, 150, 81, 22, 15, 5, 7
2021/1/24, 151, 75, 21, 14, 5, 6
2021/1/25, 144, 77, 26, 17, 5, 7
2021/1/26, 142, 69, 38, 18, 5, 8
2021/1/27, 122, 79, 26, 14, 4, 6
2021/1/28, 140, 78, 26, 20, 4, 9
