date, pm25, pm10, o3, no2, so2, co
2019/10/28, 244, 87, 27, 17, 3, 8
2019/10/29, 180, 75, 32, 17, 3, 9
2019/10/30, 148, 73, 29, 17, 3, 9
2019/10/31, 133, 77, 31, 14, 3, 10
2019/11/1, 129, 109, 40, 8, 3, 10
2019/11/2, 172, 87, 25, 10, 3, 13
2019/11/3, 142, 98, 27, 12, 4, 12
2019/11/4, 154, 83, 28, 13, 3, 7
2019/11/5, 121, 84, 17, 10, 3, 7
2019/11/6, 134, 57, 20, 5, 2, 5
2019/11/7, 112, 72, 35, 5, 2, 6
2019/11/8, 145, 79, 39, 5, 2, 7
2019/11/9, 145, 84, 39, 7, 2, 5
2019/11/10, 119, 79, 37, 8, 2, 7
2019/11/11, 152, 73, 33, 8, 2, 7
2019/11/12, 123, 85, 36, 8, 2, 7
2019/11/13, 149, 73, 36, 7, 2, 6
2019/11/14, 134, 86, 33, 14, 2, 9
2019/11/15, 142, 88, 35, 12, 1, 6
2019/11/16, 159, 59, 40, 11, 1, 7
2019/11/17, 99, 72, 31, 15, 2, 7
2019/11/18, 122, 60, 30, 15, 2, 5
2019/11/19, 96, 65, 30, 17, 1, 10
2019/11/20, 115, 71, 34, 18, 1, 9
2019/11/21, 121, 85, 40, 19, 1, 11
2019/11/22, 148, 104, 31, 21, 1, 9
2019/11/23, 146, 82, 37, 12, 1, 4
2019/11/24, 137, 84, 39, 14, 1, 7
2019/11/25, 148, 74, 38, 14, 5, 5
2019/11/26, 133, 78, 33, 16, 2, 9
2019/11/27, 142, 68, 33, 6, 2, 4
2019/11/28, 138, 85, 25, 8, 2, 6
2019/11/29, 147, 72, 32, 8, 2, 6
2019/11/30, 125, 80, 33, 11, 2, 6
2019/12/1, 135, 68, 33, 14, 4, 7
2019/12/2, 120, 65, 32, 15, 2, 7
2019/12/3, 121, 79, 27, 18, 2, 8
2019/12/4, 122, 73, 38, 16, 2, 7
2019/12/5, 121, 86, 36, 19, 2, 6
2019/12/6, 142, 101, 43, 16, 2, 6
2019/12/7, 163, 97, 39, 18, 2, 5
2019/12/8, 160, 101, 37, 20, 2, 5
2019/12/9, 158, 98, 38, 18, 2, 8
2019/12/10, 161, 110, 36, 19, 2, 9
2019/12/11, 168, 112, 36, 14, 2, 5
2019/12/12, 154, 59, 24, 8, 2, 5
2019/12/13, 122, 53, 28, 10, 2, 9
2019/12/14, 84, 49, 30, 8, 2, 7
2019/12/15, 74, 44, 37, 7, 7, 6
2019/12/16, 75, 63, 23, 10, 2, 7
2019/12/17, 114, 61, 26, 13, 3, 8
2019/12/18, 96, 64, 31, 15, 2, 5
2019/12/19, 99, 80, 28, 19, 3, 7
2019/12/20, 121, 64, 34, 11, 3, 4
2019/12/21, 124, 52, 28, 10, 2, 7
2019/12/22, 89, 55, 28, 14, 2, 5
2019/12/23, 97, 71, 29, 14, 2, 5
2019/12/24, 134, 66, 31, 12, 2, 5
2019/12/25, 131, 63, 21, 12, 5, 6
2019/12/26, 109, 68, 25, 14, 2, 8
2019/12/27, 105, 72, 26, 14, 3, 5
2019/12/28, 112, 74, 28, 16, 3, 5
2019/12/29, 119, , , , , 
2019/7/1, 114, 54, 26, 7, 1, 3
2019/7/2, 81, 61, 35, 8, 1, 3
2019/7/3, 104, 59, 22, 6, 1, 3
2019/7/4, 101, 50, 12, 8, 2, 4
2019/7/5, 93, 64, 16, 7, 3, 5
2019/7/6, 102, 44, 21, 8, 3, 5
2019/7/7, 81, 71, 18, 7, 3, 5
2019/7/8, 106, 83, 18, 7, 4, 5
2019/7/9, 110, 83, 20, 7, 4, 6
2019/7/10, 116, 73, 18, 6, 3, 7
2019/7/11, 97, 68, 19, 6, 3, 5
2019/7/12, 91, 75, 21, 6, 2, 8
2019/7/13, 120, 68, 19, 5, 3, 8
2019/7/14, 112, 90, 16, 6, 4, 8
2019/7/15, 122, 74, 15, 7, 3, 9
2019/7/16, 117, 66, 17, 8, 4, 7
2019/7/17, 118, 59, 19, 8, 4, 6
2019/7/18, 92, 55, 11, 11, 3, 7
2019/7/19, 100, 55, 29, 10, 2, 6
2019/7/20, 122, 58, 26, 7, 5, 5
2019/7/21, 106, 54, 26, 7, 4, 7
2019/7/22, 115, 47, 30, 11, 4, 8
2019/7/23, 89, 59, 26, 7, 4, 6
2019/7/24, 111, 43, 20, 7, 4, 5
2019/7/25, 65, 80, 9, 6, 4, 6
2019/7/26, 111, 56, 20, 6, 3, 6
2019/7/27, 88, 41, 18, 6, 2, 5
2019/7/28, 72, 49, 14, 5, 2, 5
2019/7/29, 87, 46, 13, 5, 2, 5
2019/7/30, 74, 51, 15, 6, 2, 6
2019/7/31, 88, 39, 13, 6, 2, 8
2019/8/1, 69, 57, 9, 7, 2, 8
2019/8/2, 102, 42, 14, 5, 3, 7
2019/8/3, 70, 49, 15, 5, 2, 8
2019/8/4, 89, 55, 13, 6, 3, 6
2019/8/5, 95, 50, 11, 7, 3, 5
2019/8/6, 88, 47, 9, 7, 2, 9
2019/8/7, 83, 46, 12, 5, 2, 8
2019/8/8, 68, 35, 14, 4, 3, 8
2019/8/9, 60, 41, 9, 2, 2, 12
2019/8/10, 70, 45, 10, 3, 2, 9
2019/8/11, 74, 55, 13, 13, 2, 8
2019/8/12, 90, 65, 16, 14, 2, 9
2019/8/13, 107, 59, 11, 10, 2, 13
2019/8/14, 99, 34, 11, 8, 2, 19
2019/8/15, 68, 22, 9, 7, 2, 17
2019/8/16, 52, 27, 7, 7, 2, 11
2019/8/17, 53, 44, 8, 6, 2, 10
2019/8/18, 75, 55, 11, 7, 2, 10
2019/8/19, 95, 46, 11, 6, 1, 8
2019/8/20, 80, 49, 7, 7, 1, 6
2019/8/21, 90, 53, 12, 8, 1, 6
2019/8/22, 81, 56, 13, 7, 1, 7
2019/8/23, 81, 56, 13, 7, 1, 7
2019/8/24, 97, 57, 14, 8, 2, 8
2019/8/25, 92, 36, 11, 10, 2, 8
2019/8/26, 71, 41, 9, 10, 2, 9
2019/8/27, 83, 59, 11, 7, 2, 8
2019/8/28, 74, 54, 9, 8, 2, 12
2019/8/29, 88, 51, 10, 10, 2, 12
2019/8/30, 79, 50, 14, 10, 2, 11
2019/8/31, 84, 47, 12, 6, 2, 11
2019/9/1, 71, 52, 11, 8, 2, 7
2019/9/2, 88, 61, 12, 9, 2, 7
2019/9/3, 102, 57, 13, 9, 2, 8
2019/9/4, 92, 51, 16, 10, 2, 9
2019/9/5, 91, 55, 12, 11, 2, 8
2019/9/6, 85, 49, 11, 11, 2, 9
2019/9/7, 85, 40, 12, 8, 2, 9
2019/9/8, 77, 55, 16, 8, 2, 12
2019/9/9, 98, 60, 17, 6, 2, 9
2019/9/10, 86, 53, 15, 6, 2, 8
2019/9/11, 72, 56, 15, 4, 2, 13
2019/9/12, 92, 47, 11, 5, 2, 12
2019/9/13, 75, 48, 8, 4, 2, 10
2019/9/14, 80, 49, 9, 6, 2, 6
2019/9/15, 73, 56, 10, 7, 2, 8
2019/9/16, 74, 55, 12, 7, 2, 7
2019/9/17, 85, 55, 15, 6, 4, 6
2019/9/18, 99, 49, 19, 7, 3, 8
2019/9/19, 100, 42, 15, 6, 3, 7
2019/9/20, 84, 47, 10, 6, 3, 6
2019/9/21, 79, 42, 15, 5, 3, 9
2019/9/22, 77, 46, 18, 5, 3, 11
2019/9/23, 76, 37, 16, 5, 3, 4
2019/9/24, 71, 45, 17, 5, 3, 5
2019/9/25, 86, 41, 14, 5, 3, 7
2019/9/26, 77, 40, 15, 7, 6, 9
2019/9/27, 75, 43, 13, 8, 2, 7
2019/9/28, 68, 48, 18, 8, 2, 7
2019/9/29, 70, 42, 19, 10, 2, 9
2019/9/30, 71, 48, 17, 10, 2, 6
2019/4/1, 121, 71, 44, 14, 3, 4
2019/4/2, 122, 83, 30, 15, 2, 2
2019/4/3, 139, 82, 37, 16, 3, 5
2019/4/4, 137, 78, 31, 11, 2, 3
2019/4/5, 111, 91, 36, 11, 3, 3
2019/4/6, 126, 80, 37, 5, 3, 3
2019/4/7, 118, 69, 39, 11, 3, 4
2019/4/8, 117, 113, 31, 11, 3, 4
2019/4/9, 177, 96, 33, 10, 4, 4
2019/4/10, 164, 80, 31, 12, 3, 3
2019/4/11, 157, 242, 40, 10, 2, 3
2019/4/12, 222, 86, 42, 10, 4, 2
2019/4/13, 153, 220, 34, 13, 5, 4
2019/4/14, 136, 98, 40, 12, 3, 3
2019/4/15, 153, 58, 31, 9, 2, 3
2019/4/16, 106, 56, 39, 7, 4, 3
2019/4/17, 100, 47, 43, 7, 2, 3
2019/4/18, 76, 53, 44, 7, 2, 2
2019/4/19, 75, 62, 46, 12, 2, 3
2019/4/20, 119, 69, 39, 14, 3, 3
2019/4/21, 128, 69, 37, 15, 2, 5
2019/4/22, 132, 76, 35, 16, 3, 5
2019/4/23, 135, 67, 37, 7, 3, 5
2019/4/24, 129, 79, 39, 6, 3, 4
2019/4/25, 145, 88, 33, 16, 3, 4
2019/4/26, 148, 91, 40, 14, 3, 5
2019/4/27, 147, 97, 44, 14, 3, 3
2019/4/28, 141, 87, 43, 15, 2, 5
2019/4/29, 150, 89, 34, 7, 2, 3
2019/4/30, 140, 123, 41, 10, 2, 4
2019/5/1, 164, 95, 48, 11, 3, 3
2019/5/2, 166, 119, 43, 6, 2, 3
2019/5/3, 164, 65, 42, 7, 1, 3
2019/5/4, 145, 62, 48, 13, 4, 3
2019/5/5, 109, 73, 43, 10, 2, 3
2019/5/6, 132, 91, 35, 5, 1, 3
2019/5/7, 145, 94, 32, 6, 2, 3
2019/5/8, 135, 107, 35, 7, 2, 3
2019/5/9, 149, 73, 31, 7, 2, 3
2019/5/10, 105, 80, 41, 7, 1, 3
2019/5/11, 135, 163, 50, 6, 1, 3
2019/5/12, 103, 102, 39, 7, 1, 3
2019/5/13, 141, 76, 41, 9, 1, 3
2019/5/14, 122, 119, 31, 7, 2, 3
2019/5/15, 169, 119, 37, 6, 3, 3
2019/5/16, 159, 111, 33, 8, 2, 3
2019/5/17, 146, 58, 44, 7, 2, 3
2019/5/18, 113, 68, 41, 13, 2, 3
2019/5/19, 151, 73, 31, 9, 2, 3
2019/5/20, 134, 73, 32, 13, 3, 3
2019/5/21, 146, 76, 33, 10, 4, 3
2019/5/22, 129, 82, 36, 7, 2, 3
2019/5/23, 142, 123, 30, 8, 3, 3
2019/5/24, 164, 67, 41, 9, 3, 3
2019/5/25, 141, 79, 35, 12, 3, 3
2019/5/26, 148, 74, 32, 10, 3, 3
2019/5/27, 147, 82, 15, 10, 2, 4
2019/5/28, 147, 88, 17, 9, 3, 3
2019/5/29, 159, 103, 35, 8, 2, 2
2019/5/30, 152, 65, 35, 11, 2, 3
2019/5/31, 119, 78, 35, 9, 2, 2
2019/6/1, 138, 92, 37, 6, 3, 3
2019/6/2, 135, 92, 30, 6, 3, 2
2019/6/3, 135, 101, 31, 6, 5, 3
2019/6/4, 117, 95, 29, 6, 5, 3
2019/6/5, 119, 76, 43, 6, 3, 3
2019/6/6, 141, 112, 48, 13, 2, 3
2019/6/7, 134, 85, 53, 14, 2, 3
2019/6/8, 144, 81, 42, 15, 1, 2
2019/6/9, 135, 90, 33, 7, 1, 2
2019/6/10, 121, 82, 28, 8, 1, 2
2019/6/11, 123, 78, 29, 7, 1, 2
2019/6/12, 131, 55, 32, 9, 1, 2
2019/6/13, 110, 57, 33, 7, 1, 3
2019/6/14, 97, 64, 27, 7, 1, 3
2019/6/15, 105, 72, 25, 6, 1, 2
2019/6/16, 115, 68, 26, 6, 1, 3
2019/6/17, 113, 53, 14, 5, 2, 4
2019/6/18, 86, 39, 36, 5, 2, 3
2019/6/19, 71, 51, 31, 7, 2, 3
2019/6/20, 75, 58, 25, 11, 2, 5
2019/6/21, 93, 95, 42, 10, 2, 5
2019/6/22, 131, 189, 47, 6, 2, 7
2019/6/23, 169, 97, 23, 5, 2, 3
2019/6/24, 132, 77, 28, 7, 3, 3
2019/6/25, 136, 64, 40, 6, 1, 3
2019/6/26, 125, 79, 26, 5, 1, 3
2019/6/27, 145, 77, 26, 6, 1, 4
2019/6/28, 146, 73, 26, 6, 1, 3
2019/6/29, 132, 70, 25, 6, 1, 3
2019/6/30, 119, 64, 24, 6, 1, 3
2019/1/1, 129, 135, 29, 23, 3, 8
2019/1/2, 129, 81, 30, 20, 2, 7
2019/1/3, 128, 97, 33, 21, 4, 7
2019/1/4, 169, 91, 36, 22, 4, 8
2019/1/5, 164, 92, 37, 13, 2, 5
2019/1/6, 179, 83, 35, 14, 2, 7
2019/1/7, 140, 89, 34, 17, 1, 4
2019/1/8, 140, 77, 34, 15, 1, 5
2019/1/9, 147, 100, 36, 19, 2, 5
2019/1/10, 162, 82, 37, 16, 2, 4
2019/1/11, 138, 95, 37, 19, 2, 5
2019/1/12, 150, 81, 45, 15, 3, 6
2019/1/13, 165, 70, 37, 10, 2, 4
2019/1/14, 130, 80, 35, 17, 2, 6
2019/1/15, 129, 100, 39, 23, 3, 5
2019/1/16, 161, 83, 36, 23, 3, 7
2019/1/17, 141, 103, 43, 24, 3, 6
2019/1/18, 163, 101, 29, 27, 4, 6
2019/1/19, 157, 84, 31, 23, 3, 5
2019/1/20, 146, 195, 27, 19, 3, 5
2019/1/21, 148, 58, 25, 13, 2, 4
2019/1/22, 82, 63, 29, 11, 2, 4
2019/1/23, 128, 62, 17, 10, 2, 5
2019/1/24, 132, 57, 32, 8, 1, 5
2019/1/25, 100, 58, 34, 11, 2, 5
2019/1/26, 100, 65, 35, 16, 3, 6
2019/1/27, 124, 76, 32, 16, 2, 5
2019/1/28, 128, 62, 30, 17, 2, 5
2019/1/29, 120, 72, 35, 17, 2, 2
2019/1/30, 135, 58, 33, 13, 4, 3
2019/1/31, 119, 54, 32, 6, 2, 3
2019/2/1, 115, 58, 34, 8, 2, 3
2019/2/2, 121, 66, 10, 12, 2, 2
2019/2/3, 111, , , , , 
2019/2/6, 140, 90, 32, 11, 2, 3
2019/2/7, 115, 80, 35, 9, 2, 2
2019/2/8, 109, 67, 37, 13, 2, 4
2019/2/9, 115, 77, 40, 19, 2, 3
2019/2/10, 127, 71, 43, 14, 3, 3
2019/2/11, 125, 66, 43, 12, 3, 2
2019/2/12, 127, 82, 41, 18, 4, 5
2019/2/13, 158, 81, 42, 10, 3, 2
2019/2/14, 152, 89, 42, 12, 1, 4
2019/2/15, 148, 59, 39, 8, 4, 4
2019/2/16, 101, 94, 32, 14, 2, 4
2019/2/17, 146, 110, 27, 14, 3, 2
2019/2/18, 135, 83, 16, 14, 2, 4
2019/2/19, 122, 47, 28, 9, 1, 2
2019/2/20, 78, 61, 25, 11, 4, 2
2019/2/21, 122, 47, 33, 6, 2, 3
2019/2/22, 81, 47, 41, 9, 2, 2
2019/2/23, 89, 66, 40, 14, 2, 2
2019/2/24, 117, 68, 40, 13, 2, 2
2019/2/25, 115, 63, 36, 8, 2, 2
2019/2/26, 103, 49, 35, 9, 2, 2
2019/2/27, 90, 60, 41, 11, 2, 1
2019/2/28, 117, 60, 42, 10, 2, 1
2019/3/1, 106, 65, 38, 6, 4, 2
2019/3/2, 119, 80, 19, 11, 3, 4
2019/3/3, 142, 84, 40, 12, 3, 3
2019/3/4, 158, 122, 37, 14, 3, 2
2019/3/5, 105, 63, 39, 16, 3, 2
2019/3/6, 102, 63, 42, 15, 3, 1
2019/3/7, 108, 67, 36, 15, 5, 2
2019/3/8, 119, 65, 44, 7, 2, 2
2019/3/9, 121, 65, 45, 12, 1, 2
2019/3/10, 110, 85, 40, 12, 1, 2
2019/3/11, 131, 80, 44, 11, 2, 2
2019/3/12, 135, 75, 40, 11, 2, 2
2019/3/13, 132, 80, 52, 12, 2, 3
2019/3/14, 149, 51, 41, 6, 1, 2
2019/3/15, 88, 52, 49, 7, 1, 2
2019/3/16, 111, 46, 45, 8, 1, 2
2019/3/17, 86, 55, 50, 13, 2, 3
2019/3/18, 99, 73, 45, 17, 2, 4
2019/3/19, 127, 71, 33, 9, 4, 2
2019/3/20, 122, 62, 43, 6, 2, 3
2019/3/21, 137, 59, 44, 6, 2, 2
2019/3/22, 99, 71, 44, 13, 2, 3
2019/3/23, 115, 76, 36, 10, 3, 2
2019/3/24, 129, 69, 34, 6, 2, 2
2019/3/25, 124, 75, 40, 9, 2, 3
2019/3/26, 93, 73, 44, 15, 2, 3
2019/3/27, 119, 80, 33, 17, 3, 3
2019/3/28, 118, 72, 29, 16, 2, 4
2019/3/29, 107, 83, 33, 14, 5, 3
2019/3/30, 140, 77, 35, 6, 3, 2
2019/3/31, 132, 76, 39, 13, 3, 4
2018/11/30, 142, 89, 31, 19, 3, 10
2018/12/1, 152, 82, 37, 18, 3, 8
2018/12/2, 161, 78, 36, 19, 3, 5
2018/12/3, 148, 75, 33, 19, 2, 7
2018/12/4, 140, 81, 6, 19, 3, 6
2018/12/5, 158, 115, 4, 35, 3, 12
2018/12/6, 164, 126, 34, 19, 5, 7
2018/12/7, 149, 84, 40, 22, 6, 8
2018/12/8, 152, 74, 39, 21, 5, 7
2018/12/9, 143, 92, 32, 24, 5, 9
2018/12/10, 150, 93, 30, 22, 4, 5
2018/12/11, 160, , , , , 
2018/12/15, 113, 78, 38, 15, 3, 9
2018/12/16, 110, 95, 36, 16, 3, 13
2018/12/17, 123, 84, 29, 21, 3, 9
2018/12/18, 100, 84, 31, 26, 4, 11
2018/12/19, 119, 89, 33, 32, 5, 11
2018/12/20, 132, 85, 34, 25, 5, 11
2018/12/21, 155, 99, 33, 25, 8, 8
2018/12/22, 128, 113, 38, 21, 5, 10
2018/12/23, 119, 89, 38, 24, 5, 10
2018/12/24, 122, 146, 42, 17, 3, 9
2018/12/25, 145, 92, 40, 19, 4, 8
2018/12/26, 140, 81, 33, 16, 2, 4
2018/12/27, 130, 75, 30, 20, 2, 8
2018/12/28, 115, 73, 22, 23, 4, 15
2018/12/29, 112, 76, 36, 22, 5, 5
2018/12/30, 114, , , , , 
2024/7/10, , 59, 41, 4, 4, 5
2024/4/2, , 75, 26, 3, 4, 3
2024/4/6, , 56, 33, 4, 2, 3
2024/4/12, , 63, 31, 5, 4, 4
2024/4/26, , 99, 151, 4, 4, 3
2024/5/12, , 55, 31, 4, 2, 5
2024/3/11, , 81, 28, 4, 5, 8
2024/3/15, , 65, 31, 4, 5, 6
2023/11/18, , 99, 18, 16, 6, 6
2023/11/21, , 119, 22, 14, 4, 4
2023/12/6, , 59, 18, 8, 4, 2
2023/12/13, , 71, 18, 15, 5, 4
2023/7/2, , 57, 10, 6, 5, 4
2023/9/25, , 59, 7, 6, 5, 4
2023/4/2, , 71, 34, 7, 7, 4
2023/5/21, , 61, 20, 7, 6, 1
2022/10/23, , 78, 6, 7, 4, 3
2022/12/16, , 98, 7, 19, 9, 8
2022/1/23, , 54, 21, 11, 6, 6
2021/9/19, , 50, 12, 15, 2, 10
2019/12/31, , 100, 43, 8, 3, 4
2018/12/31, , 101, 30, 26, 7, 10
2019/2/5, , 93, 29, 20, 3, 4
2018/11/29, , 91, 34, 18, 3, 9
2018/12/14, , 66, 38, 14, 5, 10
