date, pm25, pm10, o3, no2, so2, co
2024/12/1, 248, , , , , 
2024/11/1, 405, 338, 157, 22, 6, 15
2024/11/2, 352, 302, 92, 25, 5, 19
2024/11/3, 347, 282, 85, 25, 4, 19
2024/11/4, 314, 261, 82, 24, 5, 20
2024/11/5, 258, 236, 87, 25, 4, 20
2024/11/6, 268, 312, 74, 26, 3, 18
2024/11/7, 322, 261, 65, 23, 4, 17
2024/11/8, 305, 208, 51, 27, 3, 15
2024/11/9, 259, 210, 64, 24, 5, 20
2024/11/10, 261, 218, 78, 24, 5, 23
2024/11/11, 262, 127, 56, 24, 5, 18
2024/11/12, 241, 476, 76, 22, 5, 25
2024/11/13, 464, 394, 22, 26, 6, 19
2024/11/14, 394, , , , , 
2024/11/16, 373, 425, 57, 23, 5, 21
2024/11/17, 453, 726, 44, 19, 4, 25
2024/11/18, 625, 278, 47, 27, 12, 18
2024/11/19, 359, 296, 67, 28, 9, 22
2024/11/20, 332, 258, 58, 27, 9, 20
2024/11/21, 312, 337, 58, 29, 11, 21
2024/11/22, 364, 330, 63, 30, 11, 22
2024/11/23, 352, 191, 48, 24, 8, 17
2024/11/24, 245, 281, 50, 25, 8, 18
2024/11/25, 330, 175, 52, 24, 8, 17
2024/11/26, 242, 189, 56, 25, 9, 20
2024/11/27, 242, 208, 70, 24, 10, 22
2024/11/28, 267, 257, 64, 29, 12, 24
2024/11/29, 286, 222, 49, 25, 9, 20
2024/11/30, 277, 174, 2, 24, 5, 14
2024/10/1, 150, 106, 48, 13, 4, 15
2024/10/2, 149, 117, 62, 14, 5, 14
2024/10/3, 129, 116, 49, 14, 4, 15
2024/10/4, 134, 99, 35, 11, 5, 15
2024/10/5, 111, 88, 53, 10, 5, 12
2024/10/7, 121, 106, 63, 17, 4, 13
2024/10/8, 152, 95, 61, 16, 4, 14
2024/10/9, 152, 92, 51, 14, 4, 13
2024/10/10, 132, 90, 67, 15, 4, 13
2024/10/11, 146, 107, 69, 18, 5, 15
2024/10/12, 164, 129, 80, 20, 6, 18
2024/10/13, 174, 141, 71, 20, 6, 20
2024/10/14, 175, 124, 64, 20, 5, 18
2024/10/15, 165, 153, 85, 26, 6, 19
2024/10/16, 180, 190, 92, 29, 7, 23
2024/10/17, 209, 188, 80, 24, 6, 22
2024/10/18, 202, 173, 77, 24, 6, 19
2024/10/19, 195, 184, 78, 20, 5, 21
2024/10/20, 214, 165, 68, 20, 5, 15
2024/10/21, 218, 175, 77, 24, 5, 20
2024/10/22, 228, 211, 52, 20, 5, 19
2024/10/23, 272, 145, 70, 17, 5, 15
2024/10/24, 209, 152, 26, 20, 4, 13
2024/10/25, 208, 219, 28, 25, 5, 14
2024/10/26, 237, 264, 40, 23, 5, 31
2024/10/27, 281, 164, 42, 31, 4, 13
2024/10/28, 189, 170, 63, 30, 4, 20
2024/10/29, 204, 198, 111, 25, 4, 24
2024/10/30, 219, 267, 61, 21, 13, 19
2024/10/31, 293, 402, 68, 17, 12, 18
2024/7/1, 129, 76, 16, 10, 1, 11
2024/7/2, 114, 66, 11, 12, 1, 11
2024/7/3, 108, 44, 25, 9, 1, 11
2024/7/4, 80, 57, 29, 11, 2, 10
2024/7/5, 97, 49, 25, 6, 2, 11
2024/7/6, 82, 33, 19, 5, 1, 10
2024/7/7, 34, 46, 21, 7, 1, 10
2024/7/8, 69, 70, 28, 12, 1, 12
2024/7/9, 120, 87, 28, 13, 1, 12
2024/7/10, 151, 86, 31, 9, 1, 11
2024/7/11, 144, 66, 18, 9, 1, 11
2024/7/12, 86, 63, 33, 14, 2, 11
2024/7/13, 109, 77, 22, 15, 1, 11
2024/7/14, 129, 64, 25, 12, 2, 12
2024/7/15, 114, 62, 30, 7, 2, 11
2024/7/16, 114, 53, 32, 5, 3, 11
2024/7/17, 91, 63, 20, 16, 2, 12
2024/7/18, 101, 88, 37, 15, 1, 11
2024/7/19, 149, 67, 33, 13, 3, 12
2024/7/20, 125, 64, 28, 10, 3, 11
2024/7/21, 116, 68, 21, 11, 2, 11
2024/7/22, 106, 69, 29, 11, 2, 11
2024/7/23, 116, 69, 56, 14, 3, 12
2024/7/24, 127, 59, 38, 12, 2, 11
2024/7/25, 98, 68, 46, 13, 2, 12
2024/7/26, 126, 69, 32, 11, 3, 12
2024/7/27, 118, 55, 25, 10, 2, 11
2024/7/28, 75, 58, 30, 11, 1, 11
2024/7/29, 81, 67, 36, 13, 2, 11
2024/7/30, 109, 54, 29, 11, 2, 11
2024/7/31, 85, 27, 31, 12, 1, 11
2024/8/1, 35, 54, 18, 15, 3, 12
2024/8/2, 65, 48, 25, 9, 2, 11
2024/8/3, 64, 42, 25, 8, 3, 11
2024/8/4, 45, 42, 23, 8, 2, 10
2024/8/5, 60, 46, 24, 9, 3, 11
2024/8/6, 55, 37, 18, 9, 2, 11
2024/8/7, 56, 41, 23, 8, 2, 11
2024/8/8, 61, 41, 21, 8, 3, 11
2024/8/9, 72, 53, 17, 10, 3, 11
2024/8/10, 86, 44, 18, 9, 2, 11
2024/8/11, 82, 49, 14, 10, 3, 11
2024/8/12, 99, 39, 17, 8, 2, 11
2024/8/13, 63, 58, 24, 9, 2, 11
2024/8/14, 93, 47, 21, 7, 2, 11
2024/8/15, 82, 46, 21, 8, 2, 11
2024/8/16, 68, 53, 36, 10, 2, 11
2024/8/17, 89, 57, 21, 8, 2, 11
2024/8/18, 98, 59, 8, 9, 4, 11
2024/8/19, 81, 55, 37, 13, 2, 11
2024/8/20, 94, 58, 49, 10, 3, 10
2024/8/21, 85, 57, 40, 9, 3, 10
2024/8/22, 90, 49, 32, 11, 2, 11
2024/8/23, 77, 72, 163, 11, 4, 11
2024/8/24, 139, 50, 39, 6, 3, 10
2024/8/25, 79, 50, 25, 6, 2, 10
2024/8/26, 77, 41, 19, 7, 2, 10
2024/8/27, 60, 45, 25, 7, 2, 10
2024/8/28, 69, 43, 13, 6, 2, 11
2024/8/29, 82, 76, 39, 7, 2, 10
2024/8/30, 131, 62, 14, 4, 2, 10
2024/8/31, 112, 64, 14, 4, 2, 10
2024/9/1, 121, 57, 39, 5, 2, 10
2024/9/2, 96, 58, 11, 5, 2, 10
2024/9/3, 95, 43, 19, 5, 3, 10
2024/9/4, 73, 61, 45, 5, 3, 11
2024/9/5, 121, 55, 14, 4, 3, 9
2024/9/6, 91, 44, 22, 5, 3, 10
2024/9/7, 80, 72, 9, 5, 3, 11
2024/9/8, 154, 69, 35, 6, 3, 10
2024/9/9, 148, 69, 54, 5, 3, 10
2024/9/10, 126, 57, 19, 6, 3, 11
2024/9/11, 108, 26, 21, 3, 2, 10
2024/9/12, 58, 26, 28, 5, 3, 11
2024/9/13, 62, 58, 43, 8, 3, 8
2024/9/14, 85, 90, 32, 12, 4, 5
2024/9/15, 119, 88, 38, 11, 4, 5
2024/9/16, 115, 92, 62, 12, 4, 5
2024/9/17, 137, 60, 31, 13, 4, 4
2024/9/18, 110, 54, 34, 10, 4, 4
2024/9/19, 90, 74, 43, 13, 4, 6
2024/9/20, 97, 72, 44, 13, 3, 4
2024/9/21, 102, 95, 58, 12, 3, 
2024/9/22, 163, 91, 59, 12, 4, 6
2024/9/23, 164, 103, 97, 12, 4, 10
2024/9/24, 175, 112, 48, 15, 4, 12
2024/9/25, 161, 56, 33, 10, 4, 11
2024/9/26, 69, 45, 27, 9, 3, 3
2024/9/27, 47, 44, 42, 9, 4, 7
2024/9/28, 47, 54, 59, 10, 4, 12
2024/9/29, 69, 86, 45, 11, 4, 14
2024/9/30, 148, 92, 55, 12, 4, 15
2024/4/1, 108, 87, 34, 11, 5, 10
2024/4/2, 111, 114, 45, 23, 6, 12
2024/4/3, 139, 106, 40, 17, 6, 11
2024/4/4, 115, 105, 28, 15, 4, 12
2024/4/5, 99, 97, 51, 10, 3, 9
2024/4/6, 132, 103, 50, 5, 2, 10
2024/4/7, 139, 103, 53, 6, 1, 9
2024/4/8, 137, 118, 73, 7, 2, 10
2024/4/9, 155, 135, 82, 7, 2, 10
2024/4/10, 161, 129, 60, 6, 1, 10
2024/4/11, 155, 143, 75, 7, 2, 10
2024/4/12, 160, 103, 43, 5, 1, 9
2024/4/13, 135, 86, 29, 4, 1, 9
2024/4/14, 128, 120, 66, 7, 2, 10
2024/4/15, 167, 116, 41, 4, 1, 10
2024/4/16, 133, 75, 51, 1, 1, 9
2024/4/17, 83, 117, 49, 4, 1, 9
2024/4/18, 113, 115, 33, 4, 1, 10
2024/4/19, 106, 133, 45, 2, 1, 9
2024/4/20, 125, 86, 47, 2, 1, 9
2024/4/21, 107, 75, 50, 4, 1, 10
2024/4/22, 88, 129, 71, 5, 1, 10
2024/4/23, 129, 89, 69, 5, 1, 9
2024/4/24, 127, 139, 62, 6, 1, 10
2024/4/25, 157, 118, 73, 7, 1, 9
2024/4/26, 145, 119, 48, 4, 2, 19
2024/4/27, 123, 104, 57, 3, 1, 12
2024/4/28, 131, 145, 84, 4, 2, 10
2024/4/29, 149, 113, 58, 2, 2, 10
2024/4/30, 126, 123, 47, 3, 2, 10
2024/5/1, 130, 113, 61, 3, 2, 9
2024/5/2, 140, 161, 68, 7, 3, 9
2024/5/3, 192, 191, 90, 7, 3, 10
2024/5/4, 219, 152, 83, 6, 2, 9
2024/5/5, 196, 162, 78, 5, 2, 9
2024/5/6, 180, 204, 108, 9, 3, 9
2024/5/7, 213, 152, 69, 4, 2, 9
2024/5/8, 157, 110, 80, 2, 2, 9
2024/5/9, 134, 113, 86, 4, 1, 9
2024/5/10, 158, 146, 105, 2, 1, 9
2024/5/11, 133, 117, 118, 5, 2, 9
2024/5/12, 163, 131, 124, 7, 2, 9
2024/5/13, 168, 119, 123, 7, 2, 9
2024/5/14, 174, 136, 118, 17, 2, 10
2024/5/15, 183, 158, 135, 17, 2, 9
2024/5/16, 179, 116, 104, 11, 1, 8
2024/5/17, 159, 151, 96, 13, 2, 10
2024/5/18, 165, 126, 106, 11, 3, 9
2024/5/19, 154, 141, 94, 13, 3, 9
2024/5/20, 140, 168, 117, 14, 3, 9
2024/5/21, 158, 123, 71, 9, 2, 10
2024/5/22, 156, 95, 64, 7, 2, 9
2024/5/23, 130, 90, 91, 8, 2, 9
2024/5/24, 136, 149, 112, 11, 2, 15
2024/5/25, 178, 152, 122, 13, 3, 14
2024/5/26, 169, 199, 142, 18, 3, 14
2024/5/27, 201, 177, 144, 20, 3, 11
2024/5/28, 181, 154, 97, 16, 2, 10
2024/5/29, 138, 129, 105, 12, 2, 10
2024/5/30, 122, 123, 104, 15, 2, 12
2024/5/31, 124, 165, 55, 12, 2, 9
2024/6/1, 121, 87, 108, 8, 2, 10
2024/6/2, 93, 130, 90, 8, 2, 12
2024/6/3, 121, 163, 107, 11, 2, 11
2024/6/4, 141, 164, 46, 8, 1, 10
2024/6/5, 126, 108, 109, 9, 2, 11
2024/6/6, 212, 221, 82, 7, 2, 10
2024/6/7, 121, 161, 92, 5, 2, 10
2024/6/8, 125, 96, 102, 6, 2, 10
2024/6/9, 115, 97, 95, 8, 2, 10
2024/6/10, 115, 135, 92, 15, 4, 11
2024/6/11, 151, 125, 84, 15, 2, 10
2024/6/12, 183, 110, 63, 10, 2, 9
2024/6/13, 102, 133, 43, 5, 2, 10
2024/6/14, 88, 105, 45, 6, 1, 10
2024/6/15, 97, 104, 22, 12, 2, 12
2024/6/16, 101, 107, 44, 9, 3, 10
2024/6/17, 120, 162, 31, 7, 3, 10
2024/6/18, 132, 159, 26, 6, 2, 10
2024/6/19, 117, 123, 59, 6, 2, 11
2024/6/20, 106, 104, 27, 8, 2, 12
2024/6/21, 135, 111, 40, 12, 2, 12
2024/6/22, 168, 89, 26, 9, 2, 11
2024/6/23, 149, 79, 25, 8, 2, 11
2024/6/24, 114, 81, 32, 7, 2, 11
2024/6/25, 141, 77, 19, 7, 1, 11
2024/6/26, 125, 47, 11, 6, 1, 11
2024/6/27, 88, 56, 12, 7, 1, 12
2024/6/28, 98, 81, 16, 9, 1, 11
2024/6/29, 124, 83, 17, 9, 1, 11
2024/6/30, 161, 80, 15, 12, 1, 12
2024/1/1, 263, 232, 17, 31, 6, 11
2024/1/2, 297, 236, 8, 31, 4, 11
2024/1/3, 314, 283, 1, 25, 4, 10
2024/1/4, 338, 214, 3, 23, 3, 10
2024/1/5, 275, 202, 9, 27, 2, 10
2024/1/6, 266, 235, 23, 25, 3, 11
2024/1/7, 292, 385, 9, 35, 4, 12
2024/1/8, 353, 192, 6, 21, 3, 10
2024/1/9, 253, 193, 10, 19, 3, 11
2024/1/10, 247, 233, 25, 23, 3, 13
2024/1/11, 295, 252, 31, 22, 3, 9
2024/1/12, 318, 506, 16, 44, 4, 25
2024/1/13, 501, 604, 26, 41, 6, 24
2024/1/14, 549, 275, 29, 36, 4, 29
2024/1/15, 330, 230, 4, 23, 1, 11
2024/1/16, 316, 191, 19, 22, 2, 13
2024/1/17, 264, 165, 12, 24, 2, 18
2024/1/18, 229, 181, 4, 21, 3, 10
2024/1/19, 250, 193, 19, 21, 2, 13
2024/1/20, 247, 234, 16, 26, 3, 19
2024/1/21, 303, 237, 21, 22, 3, 11
2024/1/22, 277, 299, 21, 28, 3, 15
2024/1/23, 311, 384, 16, 29, 3, 14
2024/1/24, 383, 298, 20, 32, 3, 15
2024/1/25, 318, 511, 26, 36, 4, 16
2024/1/26, 493, 284, 32, 26, 5, 14
2024/1/27, 316, 333, 12, 32, 4, 10
2024/1/28, 369, 330, 24, 30, 3, 20
2024/1/29, 327, 360, 10, 32, 5, 14
2024/1/30, 358, 292, 6, 23, 5, 11
2024/1/31, 339, 77, 14, 17, 3, 11
2024/2/1, 141, 127, 20, 16, 3, 13
2024/2/2, 211, 133, 14, 24, 5, 14
2024/2/3, 194, 152, 9, 21, 3, 11
2024/2/4, 214, 105, 26, 14, 2, 10
2024/2/5, 180, 101, 36, 17, 3, 12
2024/2/6, 163, 115, 39, 18, 4, 10
2024/2/7, 174, 98, 39, 14, 3, 11
2024/2/8, 159, 115, 46, 20, 4, 14
2024/2/9, 178, 226, 62, 26, 4, 14
2024/2/10, 284, 191, 63, 23, 5, 13
2024/2/11, 268, 192, 46, 25, 4, 13
2024/2/12, 265, 229, 34, 26, 4, 16
2024/2/13, 292, 204, 51, 22, 5, 12
2024/2/14, 282, 154, 54, 22, 4, 15
2024/2/15, 220, 150, 61, 25, 4, 18
2024/2/16, 209, 151, 66, 27, 4, 17
2024/2/17, 208, 175, 45, 37, 4, 18
2024/2/18, 229, 148, 49, 26, 4, 12
2024/2/19, 175, 145, 31, 28, 4, 14
2024/2/20, 203, 135, 43, 19, 3, 14
2024/2/21, 180, 99, 53, 23, 3, 12
2024/2/22, 143, 90, 58, 22, 3, 14
2024/2/23, 141, 150, 57, 32, 4, 19
2024/2/24, 184, 114, 61, 24, 5, 16
2024/2/25, 160, 119, 53, 31, 6, 18
2024/2/26, 168, 91, 44, 21, 4, 14
2024/2/27, 132, 93, 50, , 3, 13
2024/2/28, 151, 101, 67, 23, 4, 14
2024/2/29, 152, 126, 70, 30, 7, 12
2024/3/1, 173, 71, 30, 13, 3, 8
2024/3/2, 97, 99, 36, 12, 2, 11
2024/3/3, 126, 86, 68, 14, 3, 13
2024/3/4, 127, 82, 64, 12, 4, 11
2024/3/5, 138, 85, 63, 13, 5, 13
2024/3/6, 147, 108, 61, 22, 4, 14
2024/3/7, 154, 91, 59, 17, 4, 14
2024/3/8, 141, 89, 60, 17, 4, 12
2024/3/9, 137, 122, 48, 19, 4, 12
2024/3/10, 170, 123, 54, 19, 4, 12
2024/3/11, 172, 112, 44, 17, 4, 11
2024/3/12, 162, 119, 37, 18, 3, 11
2024/3/13, 158, 128, 35, 14, 4, 11
2024/3/14, 172, 79, 34, 9, 3, 11
2024/3/15, 112, 100, 51, 15, 4, 11
2024/3/16, 151, 107, 47, 16, 4, 11
2024/3/17, 161, 136, 43, 18, 5, 12
2024/3/18, 181, 149, 45, 23, 6, 14
2024/3/19, 192, 158, 40, 24, 6, 15
2024/3/20, 190, 122, 29, 18, 4, 11
2024/3/21, 161, 110, 36, 23, 4, 13
2024/3/22, 157, 178, 16, 30, 4, 12
2024/3/23, 224, 109, 4, 25, 3, 17
2024/3/24, 129, 102, 31, 10, 4, 13
2024/3/25, 160, 85, 41, 15, 4, 10
2024/3/26, 133, 96, 46, 18, 4, 11
2024/3/27, 131, 96, 51, 16, 7, 13
2024/3/28, 143, 115, 45, 17, 8, 11
2024/3/29, 154, 128, 38, 20, 6, 14
2024/3/30, 154, 171, 28, 17, 5, 16
2024/3/31, 183, 84, 31, 9, 6, 11
2023/10/1, 145, 99, 51, 22, 4, 13
2023/10/2, 149, 111, 47, 27, 4, 11
2023/10/3, 144, 109, 53, 24, 4, 13
2023/10/4, 146, 124, 63, 28, 6, 15
2023/10/5, 163, 126, 57, 33, 4, 15
2023/10/6, 159, 116, 36, 24, 5, 15
2023/10/7, 143, 95, 22, 18, 4, 15
2023/10/8, 118, 102, 26, 17, 3, 15
2023/10/9, 115, 110, 23, 25, 5, 16
2023/10/10, 127, 112, 40, 21, 4, 14
2023/10/11, 158, 124, 50, 27, 5, 14
2023/10/12, 178, 147, 62, 31, 5, 15
2023/10/13, 191, 195, 43, 28, 4, 18
2023/10/14, 208, 252, 136, 27, 4, 16
2023/10/15, 243, 150, 43, 21, 3, 13
2023/10/16, 156, 75, 23, 27, 4, 14
2023/10/17, 119, 83, 31, 20, 4, 13
2023/10/18, 133, 81, 42, 19, 4, 13
2023/10/19, 130, 108, 65, 25, 4, 15
2023/10/20, 173, 199, 87, 30, 4, 17
2023/10/21, 257, 181, 58, 33, 9, 18
2023/10/22, 245, 145, 45, 26, 5, 16
2023/10/23, 211, 122, 52, 27, 5, 17
2023/10/24, 190, 143, 54, 31, 5, 15
2023/10/25, 207, 190, 61, 32, 5, 17
2023/10/26, 250, 191, 65, 44, 5, 19
2023/10/27, 231, 285, 69, 56, 8, 21
2023/10/28, 281, 316, 53, 67, 6, 21
2023/10/29, 293, 361, 42, 59, 7, 20
2023/10/30, 307, 283, 68, 57, 8, 34
2023/10/31, 305, 212, 70, 47, 7, 18
2023/11/1, 270, 369, 59, 60, 7, 18
2023/11/2, 364, 485, 33, 57, 6, 20
2023/11/3, 432, 437, 35, 59, 6, 21
2023/11/4, 415, 423, 63, 52, 5, 21
2023/11/5, 421, 352, 77, 54, 8, 28
2023/11/6, 350, 353, 71, 51, 6, 20
2023/11/7, 352, 395, 71, 57, 8, 15
2023/11/8, 394, 422, 63, 52, 8, 14
2023/11/9, 415, 173, 13, 36, 4, 7
2023/11/10, 235, 108, 44, 24, 5, 5
2023/11/11, 188, 185, 52, 27, 8, 6
2023/11/12, 231, 559, 51, 35, 14, 10
2023/11/13, 545, 340, 45, 41, 8, 10
2023/11/14, 395, 331, 52, 41, 5, 11
2023/11/15, 386, 417, 62, 49, 5, 15
2023/11/16, 453, 310, 70, 47, 6, 19
2023/11/17, 366, 187, 55, 42, 4, 10
2023/11/18, 260, 174, 64, 35, 4, 12
2023/11/19, 249, 212, 58, 38, 4, 14
2023/11/20, 286, 238, 43, 35, 4, 11
2023/11/21, 325, 249, 66, 32, 5, 14
2023/11/22, 350, 307, 58, 46, 5, 19
2023/11/23, 355, 404, 84, 49, 5, 36
2023/11/24, 414, 298, 47, 60, 5, 9
2023/11/25, 360, 341, 49, 58, 6, 16
2023/11/26, 367, 244, 24, 47, 4, 8
2023/11/27, 317, 124, 16, 37, 3, 9
2023/11/28, 211, 200, 31, 36, 5, 14
2023/11/29, 278, 312, 31, 44, 6, 14
2023/11/30, 361, 289, 59, 37, 7, 11
2023/12/1, 348, 234, 33, 39, 5, 14
2023/12/2, 276, 204, 41, 44, 6, 13
2023/12/3, 272, 199, 30, 43, 7, 13
2023/12/4, 276, 177, 36, 38, 4, 11
2023/12/5, 248, 168, 36, 45, 5, 12
2023/12/6, 234, 174, 38, 47, 4, 13
2023/12/7, 254, 252, 49, 39, 3, 19
2023/12/8, 282, 224, 43, 40, 3, 16
2023/12/9, 269, 195, 44, 37, 2, 15
2023/12/10, 269, 304, 40, 44, 3, 30
2023/12/11, 326, 398, 29, 43, 5, 42
2023/12/12, 380, 342, 30, 43, 4, 24
2023/12/13, 364, 252, 26, 39, 7, 19
2023/12/14, 299, 254, 23, 48, 7, 18
2023/12/15, 299, 365, 29, 47, 8, 23
2023/12/16, 363, 378, 35, 42, 6, 12
2023/12/17, 377, 221, 28, 34, 3, 11
2023/12/18, 277, 188, 34, 32, 4, 11
2023/12/19, 245, 268, 26, 44, 5, 12
2023/12/20, 302, 337, 34, 43, 6, 14
2023/12/21, 368, 522, 25, 60, 6, 15
2023/12/22, 477, 461, 23, 50, 7, 16
2023/12/23, 430, 412, 23, 49, 9, 16
2023/12/24, 411, 273, 33, 39, 6, 13
2023/12/25, 344, 289, 27, 49, 5, 13
2023/12/26, 353, 335, 15, 48, 3, 12
2023/12/27, 384, 261, 12, 47, 2, 11
2023/12/28, 312, 296, 5, 38, 3, 10
2023/12/29, 319, 319, 13, 44, 6, 10
2023/12/30, 362, 255, 2, 40, 11, 10
2023/12/31, 326, 177, 12, 28, 4, 10
2023/7/1, 78, 53, 42, 11, 3, 5
2023/7/2, 102, 87, 59, 22, 3, 5
2023/7/3, 138, 82, 24, 24, 3, 5
2023/7/4, 131, 62, 22, 14, 4, 5
2023/7/5, 125, 44, 17, 15, 2, 4
2023/7/6, 93, 51, 20, 13, 3, 4
2023/7/7, 101, 37, 9, 17, 2, 5
2023/7/8, 81, 38, 10, 14, 2, 4
2023/7/9, 104, 36, 6, 18, 2, 6
2023/7/10, 93, 51, 29, 13, 2, 5
2023/7/11, 110, 55, 23, 14, 2, 5
2023/7/12, 109, 59, 19, 14, 3, 5
2023/7/13, 120, , , , , 
2023/7/21, 110, 52, 18, 12, 3, 4
2023/7/22, 102, 52, 12, 12, 2, 4
2023/7/23, 74, 54, 15, 13, 3, 4
2023/7/24, 76, 64, 13, 11, 3, 4
2023/7/25, 124, 39, 21, 14, 3, 4
2023/7/26, 79, 64, 25, 15, 3, 4
2023/7/27, 108, 49, 18, 14, 2, 4
2023/7/28, 89, 26, 7, 11, 1, 4
2023/7/29, 45, 39, 17, 7, 2, 4
2023/7/30, 56, 62, 12, 7, 1, 4
2023/7/31, 115, 54, 12, 8, 2, 3
2023/8/1, 62, 59, 12, 7, 2, 4
2023/8/2, 62, 58, 13, 6, 1, 4
2023/8/3, 69, 69, 28, 12, 2, 5
2023/8/4, 92, 59, 16, 13, 2, 5
2023/8/5, 101, 69, 4, 10, 1, 4
2023/8/6, 74, 71, 6, 5, 2, 3
2023/8/7, 70, 80, 7, , 2, 3
2023/8/8, 61, 86, 9, 6, 1, 3
2023/8/9, 76, 88, 15, 11, 3, 4
2023/8/10, 83, 87, 15, 11, 2, 3
2023/8/11, 83, 83, 15, 10, 2, 3
2023/8/12, 93, 67, 14, 9, 2, 3
2023/8/13, 65, 75, 20, 13, 2, 3
2023/8/14, 85, 82, 29, 13, 2, 5
2023/8/15, 131, 84, 7, 12, 1, 4
2023/8/16, 122, 92, 13, 11, 2, 4
2023/8/17, 103, 111, 21, 10, 2, 3
2023/8/18, 114, 71, 38, 15, 2, 4
2023/8/19, 119, 63, 8, 15, 2, 4
2023/8/20, 105, 64, 21, 12, 2, 4
2023/8/21, 109, 63, 7, 13, 2, 4
2023/8/22, 114, 45, 3, 9, 1, 4
2023/8/23, 59, 66, 5, 9, 1, 3
2023/8/24, 75, 78, 9, 8, 2, 2
2023/8/25, 77, 104, 13, 9, 2, 2
2023/8/26, 98, 127, 16, 8, 2, 2
2023/8/27, 127, 105, 19, 7, 1, 3
2023/8/28, 109, 103, 21, 8, 2, 3
2023/8/29, 111, 94, 30, 10, 2, 3
2023/8/30, 115, 96, 27, 11, 1, 3
2023/8/31, 130, 93, 22, 10, 3, 2
2023/9/1, 107, 88, 22, 9, 2, 6
2023/9/2, 93, 96, 22, 9, 2, 10
2023/9/3, 110, 84, 27, 9, 3, 10
2023/9/4, 98, 73, 51, 13, 5, 11
2023/9/5, 101, 64, 32, 14, 1, 11
2023/9/6, 75, 60, 65, 13, 2, 12
2023/9/7, 90, 48, 34, 8, 4, 11
2023/9/8, 66, 22, 12, 6, 3, 11
2023/9/9, 41, 19, 12, 6, 1, 11
2023/9/10, 41, 43, 22, 10, 4, 12
2023/9/11, 83, 64, 33, 14, 5, 13
2023/9/12, 114, 72, 30, 16, 3, 14
2023/9/13, 138, 79, 20, 19, 2, 14
2023/9/14, 144, 55, 29, 18, 3, 13
2023/9/15, 102, 41, 9, 15, 4, 12
2023/9/16, 78, 37, 14, 9, 2, 12
2023/9/17, 70, 32, 14, 12, 2, 12
2023/9/18, 51, 49, 16, 16, 4, 13
2023/9/19, 71, 68, 54, 21, 4, 14
2023/9/20, 105, 67, 37, 20, 2, 13
2023/9/21, 111, 73, 42, 21, 4, 13
2023/9/22, 127, 70, 23, 23, 2, 15
2023/9/23, 128, 84, 36, 23, 2, 15
2023/9/24, 151, 86, 77, 22, 4, 14
2023/9/25, 153, 99, 130, 22, 6, 14
2023/9/26, 163, 89, 36, 17, 4, 12
2023/9/27, 135, 94, 54, 18, 4, 13
2023/9/28, 139, 104, 81, 23, 5, 13
2023/9/29, 154, 107, 57, 19, 5, 13
2023/9/30, 146, 97, 49, 18, 3, 13
2023/4/1, 115, 82, 49, 19, 5, 7
2023/4/2, 130, 115, 81, 24, 6, 7
2023/4/3, 163, 82, 55, 19, 6, 6
2023/4/4, 114, 88, 57, 24, 6, 6
2023/4/5, 123, 93, 51, 20, 6, 5
2023/4/6, 108, 100, 52, 24, 9, 5
2023/4/7, 124, 109, 82, 26, 7, 5
2023/4/8, 141, 141, 70, 30, 8, 9
2023/4/9, 161, 121, 74, 31, 9, 8
2023/4/10, 149, 175, 71, 35, 12, 8
2023/4/11, 186, 137, 58, 32, 9, 5
2023/4/12, 158, 147, 71, 33, 10, 8
2023/4/13, 169, 149, 69, 37, 11, 8
2023/4/14, 163, 160, 82, 47, 8, 8
2023/4/15, 155, 161, 49, 40, 8, 8
2023/4/16, 151, 163, 76, 32, 7, 10
2023/4/17, 163, 155, 38, 28, 6, 10
2023/4/18, 148, 218, 72, 21, 6, 3
2023/4/19, 143, 96, 52, 20, 6, 3
2023/4/20, 119, 97, 65, 17, 6, 2
2023/4/21, 109, 97, 90, 18, 8, 2
2023/4/22, 120, 77, 50, 15, 4, 2
2023/4/23, 77, 103, 71, 30, 7, 3
2023/4/24, 127, 116, 89, 24, 8, 4
2023/4/25, 144, 140, 110, 36, 8, 4
2023/4/26, 163, 192, 95, 27, 9, 3
2023/4/27, 171, 105, 61, 34, 10, 4
2023/4/28, 136, 129, 52, 24, 7, 3
2023/4/29, 154, 76, 54, 20, 6, 3
2023/4/30, 138, 61, 13, 17, 4, 3
2023/5/1, 130, 59, 27, 16, 4, 3
2023/5/2, 124, 63, 30, 21, 4, 4
2023/5/3, 130, 87, 90, 30, 5, 5
2023/5/4, 148, 100, 89, 32, 5, 8
2023/5/5, 166, 118, 52, 32, 8, 6
2023/5/6, 160, 99, 82, 30, 6, 5
2023/5/7, 137, 99, 51, 34, 5, 6
2023/5/8, 134, 135, 103, 29, 7, 6
2023/5/9, 170, 109, 96, 28, 9, 7
2023/5/10, 155, 188, 116, 44, 4, 10
2023/5/11, 217, 153, 106, 43, 3, 6
2023/5/12, 169, 142, 125, 53, 2, 8
2023/5/13, 178, 164, 112, 35, 3, 6
2023/5/14, 180, 118, 90, 21, 3, 4
2023/5/15, 85, 508, 53, 21, 2, 4
2023/5/16, 157, 219, 60, 35, 2, 4
2023/5/17, 149, 81, 75, 17, 1, 4
2023/5/18, 110, 101, 88, 23, 1, 5
2023/5/19, 150, 105, 87, 29, 2, 9
